ts_ms,sma_90
1637769600000,1.12586558
1637784000000,1.12337887
1637798400000,1.12126672
1637812800000,1.11898339
1637827200000,1.11672664
1637841600000,1.11373997
1637856000000,1.11126447
1637870400000,1.10965002
1637884800000,1.10778892
1637899200000,1.1052233
1637913600000,1.10190105
1637928000000,1.09894109
1637942400000,1.09603667
1637956800000,1.0929811
1637971200000,1.09006774
1637985600000,1.08720779
1638000000000,1.08475447
1638014400000,1.08238447
1638028800000,1.07984889
1638043200000,1.07714891
1638057600000,1.07416105
1638072000000,1.07122338
1638086400000,1.06851113
1638100800000,1.06551111
1638115200000,1.06256783
1638129600000,1.0601145
1638144000000,1.05776107
1638158400000,1.05562556
