ts_ms,sma_100
1633075200000,0.988927007
1633089600000,0.988214016
1633104000000,0.987716973
1633118400000,0.987196028
1633132800000,0.986401975
1633147200000,0.985437989
1633161600000,0.984459996
1633176000000,0.983645976
1633190400000,0.983262002
1633204800000,0.982389987
1633219200000,0.98171097
1633233600000,0.981109977
1633248000000,0.980700016
1633262400000,0.980401993
1633276800000,0.980207026
1633291200000,0.979883015
1633305600000,0.979560018
1633320000000,0.979278028
1633334400000,0.978757024
1633348800000,0.978416026
1633363200000,0.978092015
1633377600000,0.977654994
1633392000000,0.977330029
1633406400000,0.977042019
1633420800000,0.976827979
1633435200000,0.976707995
1633449600000,0.976742983
1633464000000,0.976769984
1633478400000,0.976852
1633492800000,0.97674799
1633507200000,0.97645098
1633521600000,0.976929009
1633536000000,0.977979004
1633550400000,0.979166985
1633564800000,0.980579972
1633579200000,0.982116997
1633593600000,0.983730018
1633608000000,0.985189021
1633622400000,0.986446977
1633636800000,0.987609029
1633651200000,0.988785982
1633665600000,0.990225017
1633680000000,0.992026985
1633694400000,0.994009018
1633708800000,0.995540023
1633723200000,0.996729016
1633737600000,0.998248994
1633752000000,0.99931097
1633766400000,1.00055695
1633780800000,1.00206101
1633795200000,1.00361705
1633809600000,1.00519598
1633824000000,1.00709605
1633838400000,1.00947106
1633852800000,1.01146901
1633867200000,1.01334095
1633881600000,1.01524997
1633896000000,1.01678002
1633910400000,1.01926994
1633924800000,1.02182901
1633939200000,1.02399397
1633953600000,1.02611101
1633968000000,1.02795696
1633982400000,1.02992702
1633996800000,1.03147197
1634011200000,1.03308296
1634025600000,1.03457201
1634040000000,1.03618503
1634054400000,1.03784204
1634068800000,1.03988695
1634083200000,1.04166901
1634097600000,1.04301095
1634112000000,1.04451501
1634126400000,1.04613805
1634140800000,1.04757094
1634155200000,1.049245
1634169600000,1.05092001
1634184000000,1.05264902
1634198400000,1.05474496
1634212800000,1.05689096
1634227200000,1.05887401
1634241600000,1.06094205
1634256000000,1.062922
1634270400000,1.065207
1634284800000,1.06730497
1634299200000,1.06963098
1634313600000,1.07195103
1634328000000,1.07411003
1634342400000,1.07623899
1634356800000,1.07825804
1634371200000,1.08081102
1634385600000,1.08309495
1634400000000,1.084975
1634414400000,1.08691394
1634428800000,1.08890104
1634443200000,1.09071505
1634457600000,1.09258997
1634472000000,1.09424198
1634486400000,1.09584999
1634500800000,1.09707999
1634515200000,1.09782505
1634529600000,1.09849799
1634544000000,1.09895897
1634558400000,1.09943998
1634572800000,1.10010397
1634587200000,1.10076404
1634601600000,1.10148597
1634616000000,1.10201097
1634630400000,1.10226905
1634644800000,1.10270405
1634659200000,1.10306501
1634673600000,1.10354805
1634688000000,1.10402203
1634702400000,1.10441804
1634716800000,1.10472
1634731200000,1.10559297
1634745600000,1.10681999
1634760000000,1.10785902
1634774400000,1.10907805
1634788800000,1.110147
1634803200000,1.111022
1634817600000,1.11171806
1634832000000,1.11224103
1634846400000,1.11259103
1634860800000,1.11311603
1634875200000,1.11356401
1634889600000,1.11388803
1634904000000,1.113994
1634918400000,1.11427605
1634932800000,1.11460698
1634947200000,1.11519301
1634961600000,1.11515701
1634976000000,1.11523604
1634990400000,1.11543798
1635004800000,1.11571503
1635019200000,1.11579299
1635033600000,1.11589205
1635048000000,1.11606395
1635062400000,1.11617196
1635076800000,1.116256
1635091200000,1.11631894
1635105600000,1.11635196
1635120000000,1.11649001
1635134400000,1.11673903
1635148800000,1.11689198
1635163200000,1.11728895
1635177600000,1.11750901
1635192000000,1.11774099
1635206400000,1.11781597
1635220800000,1.11754203
1635235200000,1.11706305
1635249600000,1.11653697
1635264000000,1.11603796
1635278400000,1.11495197
1635292800000,1.11407602
1635307200000,1.11300504
1635321600000,1.11141706
1635336000000,1.11026394
1635350400000,1.10871899
1635364800000,1.10688305
1635379200000,1.10543299
1635393600000,1.10441506
1635408000000,1.10369599
1635422400000,1.10287499
1635436800000,1.10258996
1635451200000,1.10216796
1635465600000,1.10205698
1635480000000,1.101632
1635494400000,1.10132396
1635508800000,1.10109901
1635523200000,1.10069597
1635537600000,1.10071099
1635552000000,1.10058904
1635566400000,1.10047996
1635580800000,1.10028899
1635595200000,1.09981501
1635609600000,1.09932899
1635624000000,1.09898496
1635638400000,1.09865701
1635652800000,1.09853995
1635667200000,1.09802198
1635681600000,1.09753704
1635696000000,1.09714699
1635710400000,1.09684706
1635724800000,1.09644306
1635739200000,1.09622598
1635753600000,1.09569204
1635768000000,1.09521699
1635782400000,1.09478498
1635796800000,1.09431803
1635811200000,1.09357202
1635825600000,1.09298098
1635840000000,1.09263206
1635854400000,1.09248996
1635868800000,1.09248197
1635883200000,1.09256697
1635897600000,1.09271801
1635912000000,1.09357095
1635926400000,1.09446204
1635940800000,1.09521699
1635955200000,1.09617901
1635969600000,1.09736204
1635984000000,1.09878504
1635998400000,1.09982097
1636012800000,1.100927
1636027200000,1.10186505
1636041600000,1.10273397
1636056000000,1.10382199
1636070400000,1.10490501
1636084800000,1.10599101
1636099200000,1.10690296
1636113600000,1.10749602
1636128000000,1.10802805
1636142400000,1.10860896
1636156800000,1.10917497
1636171200000,1.10929501
1636185600000,1.10907602
1636200000000,1.10898995
1636214400000,1.10901701
1636228800000,1.10913897
1636243200000,1.10935998
1636257600000,1.10988903
1636272000000,1.11077905
1636286400000,1.11203301
1636300800000,1.113186
1636315200000,1.11430705
1636329600000,1.11587
1636344000000,1.11769104
1636358400000,1.11940503
1636372800000,1.12111604
1636387200000,1.12271905
1636401600000,1.12462997
1636416000000,1.12646997
1636430400000,1.12801099
1636444800000,1.12956595
1636459200000,1.13111699
1636473600000,1.13275301
1636488000000,1.13448095
1636502400000,1.13594198
1636516800000,1.13756895
1636531200000,1.13926899
1636545600000,1.14165998
1636560000000,1.14353597
1636574400000,1.144467
1636588800000,1.145558
1636603200000,1.14697397
1636617600000,1.14837098
1636632000000,1.14954901
1636646400000,1.15053797
1636660800000,1.15143096
1636675200000,1.15241694
1636689600000,1.15337896
1636704000000,1.15393806
1636718400000,1.154567
1636732800000,1.15525901
1636747200000,1.15634203
1636761600000,1.15797806
1636776000000,1.159711
1636790400000,1.16136897
1636804800000,1.16338205
1636819200000,1.16521001
1636833600000,1.16656995
1636848000000,1.16785896
1636862400000,1.16913998
1636876800000,1.170416
1636891200000,1.17162204
1636905600000,1.17265606
1636920000000,1.173962
1636934400000,1.17544103
1636948800000,1.17674303
1636963200000,1.17801702
1636977600000,1.17907405
1636992000000,1.18011606
1637006400000,1.18089199
1637020800000,1.18117905
1637035200000,1.18162
1637049600000,1.18170702
1637064000000,1.18185699
1637078400000,1.18170702
1637092800000,1.18133795
1637107200000,1.18120897
1637121600000,1.18122399
1637136000000,1.18132699
1637150400000,1.18105304
1637164800000,1.18120801
1637179200000,1.18111205
1637193600000,1.18142605
1637208000000,1.18156302
1637222400000,1.18145502
1637236800000,1.18108904
1637251200000,1.18065
1637265600000,1.18010294
1637280000000,1.17927396
1637294400000,1.17848504
1637308800000,1.17767096
1637323200000,1.17721403
1637337600000,1.17667603
1637352000000,1.17554605
1637366400000,1.17441404
1637380800000,1.17358196
1637395200000,1.17262805
1637409600000,1.17118001
1637424000000,1.16982603
1637438400000,1.16886604
1637452800000,1.16774404
1637467200000,1.16677403
1637481600000,1.16564906
1637496000000,1.16442597
1637510400000,1.16313303
1637524800000,1.16182995
1637539200000,1.16050303
1637553600000,1.15943205
1637568000000,1.15838206
1637582400000,1.15736401
1637596800000,1.15600896
1637611200000,1.15482104
1637625600000,1.15408695
1637640000000,1.15308201
1637654400000,1.15195
1637668800000,1.15090895
1637683200000,1.14990199
1637697600000,1.14891195
1637712000000,1.14744496
1637726400000,1.145697
1637740800000,1.14383197
1637755200000,1.14191902
1637769600000,1.139503
1637784000000,1.13706398
1637798400000,1.13478899
1637812800000,1.13251197
1637827200000,1.13037002
1637841600000,1.12806702
1637856000000,1.12585294
1637870400000,1.12378597
1637884800000,1.12167597
1637899200000,1.11931896
1637913600000,1.116081
1637928000000,1.11297297
1637942400000,1.11021996
1637956800000,1.10723305
1637971200000,1.10434997
1637985600000,1.10060203
1638000000000,1.09732103
1638014400000,1.09499395
1638028800000,1.09253597
1638043200000,1.08954704
1638057600000,1.08631599
1638072000000,1.08348298
1638086400000,1.08067298
1638100800000,1.07777095
1638115200000,1.074839
1638129600000,1.07248104
1638144000000,1.07051504
1638158400000,1.06871498
1638172800000,1.06660199
1638187200000,1.06447399
1638201600000,1.062451
1638216000000,1.06040502
1638230400000,1.05857694
1638244800000,1.05645299
1638259200000,1.05456495
1638273600000,1.05273104
