ts_ms,research_source_1_ang_mtm_3
1626235200000,-134.393234
1626249600000,-152.559891
1626264000000,-138.511719
1626278400000,-101.964195
1626292800000,-67.6666641
1626307200000,-36.3450508
1626321600000,-31.9641933
1626336000000,-47
1626350400000,-78.8092422
1626364800000,-99.75
1626379200000,-93.1308594
1626393600000,-66.2382812
1626408000000,-52.6666679
1626422400000,-47.8808594
1626436800000,-34.5358086
1626451200000,-24.8574219
1626465600000,-41.5240898
1626480000000,-79.6191406
1626494400000,-98.1901016
1626508800000,-94.3691406
1626523200000,-77.2858047
1626537600000,-47.4524727
1626552000000,-21.7858067
1626566400000,9.53580761
1626580800000,6.60742188
1626595200000,7.83333349
1626609600000,-17.0950527
1626624000000,0.166666672
1626638400000,-4.59505224
1626652800000,-2.89322925
1626667200000,-10.7858076
1626681600000,-4.28580713
1626696000000,-15.9641924
1626710400000,-37.0358086
1626724800000,-58.9876289
1626739200000,-92.2617188
1626753600000,-116.25
1626768000000,-151.75
1626782400000,-140.821609
1626796800000,-149.404953
1626811200000,-128.583328
1626825600000,-129.25
1626840000000,-103.809242
1626854400000,-66.6432266
1626868800000,-16.2141933
1626883200000,15.7734375
1626897600000,50.9765625
1626912000000,72.4641953
1626926400000,94.5833359
1626940800000,115.083336
1626955200000,150.071609
1626969600000,182.785812
1626984000000,184.05925
1626998400000,187.380859
1627012800000,187.845047
1627027200000,189.952469
1627041600000,158.25
1627056000000,110.952477
1627070400000,93.4882812
1627084800000,106.25
1627099200000,129.964188
1627113600000,134.725906
1627128000000,128.274094
1627142400000,134.345703
1627156800000,130.083328
1627171200000,131.154953
1627185600000,142.190109
1627200000000,143.381516
1627214400000,141.475266
1627228800000,132.666672
1627243200000,163.963547
1627257600000,267.596344
1627272000000,327.036469
1627286400000,367.964844
1627300800000,336.701813
1627315200000,358.940094
1627329600000,323.880219
1627344000000,280.75
1627358400000,218.559891
1627372800000,231.036453
1627387200000,244.701828
1627401600000,257.285156
1627416000000,291.166656
1627430400000,338.263031
1627444800000,364.166656
1627459200000,296.071625
1627473600000,200.451828
1627488000000,138.821609
1627502400000,114.880211
1627516800000,85.9049454
1627531200000,104.618492
1627545600000,140.690109
1627560000000,201.321609
1627574400000,175.309891
1627588800000,147.679688
1627603200000,132.880203
1627617600000,100.273438
1627632000000,29.166666
1627646400000,-42.8567696
1627660800000,-68.7252579
1627675200000,21
1627689600000,75.3684921
1627704000000,132.583328
1627718400000,119.083336
1627732800000,123.583336
1627747200000,123.225258
1627761600000,111.416664
1627776000000,139.346359
1627790400000,142.798172
1627804800000,145.773438
1627819200000,116.046875
1627833600000,138.273438
1627848000000,117.618492
1627862400000,77.5481796
1627876800000,-35.8098946
1627891200000,-109.463539
1627905600000,-151.083328
1627920000000,-158.083328
1627934400000,-160.333328
1627948800000,-179.358078
1627963200000,-189.773438
1627977600000,-227.238281
1627992000000,-247.761719
1628006400000,-265.023438
1628020800000,-243.738281
1628035200000,-238.75
1628049600000,-201.214844
1628064000000,-166.738281
1628078400000,-106.928383
1628092800000,-53.296875
1628107200000,-12.7382812
1628121600000,13.0950518
1628136000000,1.47526038
1628150400000,-15.1184893
1628164800000,-17.546875
1628179200000,42.703125
1628193600000,122.713539
1628208000000,172.225266
1628222400000,179.023438
1628236800000,175.214844
1628251200000,226.809891
1628265600000,280.369781
1628280000000,304.583344
1628294400000,293.476562
1628308800000,262.308594
1628323200000,281.451813
1628337600000,294.595062
