ts_ms,research_source_1_ang_pct_span_10
1710878400000,-2.02604294
1710892800000,-2.48869395
1710907200000,-2.49380732
1710921600000,-2.94195724
1710936000000,-3.06457925
1710950400000,-3.05309129
1710964800000,-2.88288879
1710979200000,-3.0301075
1710993600000,-3.31849599
1711008000000,-3.44150567
1711022400000,-3.14846754
1711036800000,-3.04595876
1711051200000,-2.73969269
1711065600000,-2.48142076
1711080000000,-2.23018742
1711094400000,-1.48645055
1711108800000,-0.761055648
1711123200000,0.108545646
1711137600000,0.45655188
1711152000000,0.510947108
1711166400000,0.859090865
1711180800000,0.929532707
1711195200000,1.23458028
1711209600000,1.240646
1711224000000,0.667690754
1711238400000,0.402121156
1711252800000,0.126614943
1711267200000,0.137702599
1711281600000,0.244221896
1711296000000,0.0853984281
1711310400000,0.130597919
1711324800000,0.00203541038
1711339200000,0.18175815
1711353600000,0.340512216
1711368000000,0.63293612
1711382400000,0.915154517
1711396800000,1.05078483
1711411200000,1.21741152
1711425600000,1.4573729
1711440000000,1.59057426
1711454400000,1.70085835
1711468800000,1.6242733
1711483200000,1.60801125
1711497600000,1.51515257
1711512000000,1.32400119
1711526400000,1.31169748
1711540800000,1.12685156
1711555200000,0.934101582
1711569600000,0.599133015
1711584000000,0.322584093
1711598400000,-0.465696931
1711612800000,-1.61493587
1711627200000,-2.75038743
1711641600000,-3.47768235
1711656000000,-4.3567729
1711670400000,-5.1805954
1711684800000,-6.15538883
1711699200000,-6.68596506
1711713600000,-7.17969704
1711728000000,-7.20150328
1711742400000,-6.78649473
1711756800000,-6.43102264
1711771200000,-6.35977077
1711785600000,-6.16149569
1711800000000,-5.97270393
1711814400000,-5.64432383
1711828800000,-5.62679815
1711843200000,-5.63047218
1711857600000,-5.32649231
1711872000000,-4.91231489
1711886400000,-4.70341349
1711900800000,-4.23047543
1711915200000,-3.71673131
1711929600000,-3.05338669
1711944000000,-2.58017612
1711958400000,-2.19541574
1711972800000,-1.90685642
1711987200000,-1.78455746
1712001600000,-1.83429015
1712016000000,-1.75680256
1712030400000,-1.93700409
1712044800000,-2.06098771
1712059200000,-2.33163333
1712073600000,-2.4619081
1712088000000,-2.39323497
1712102400000,-2.34036422
1712116800000,-2.36607265
1712131200000,-2.46850586
1712145600000,-2.513978
1712160000000,-2.71989703
1712174400000,-3.01474118
1712188800000,-3.23912835
1712203200000,-3.33055162
1712217600000,-3.46764469
1712232000000,-3.6926229
1712246400000,-3.55823731
1712260800000,-3.2198081
1712275200000,-2.84371448
1712289600000,-2.63177705
1712304000000,-2.50709057
1712318400000,-2.0758369
1712332800000,-1.67646933
1712347200000,-1.4665488
1712361600000,-1.00962114
1712376000000,-0.77817452
1712390400000,-0.905555308
1712404800000,-1.05355096
1712419200000,-0.973266542
1712433600000,-0.729393065
1712448000000,-0.957232594
1712462400000,-1.43352401
1712476800000,-1.75360751
1712491200000,-2.14092946
1712505600000,-2.64451122
1712520000000,-2.87384868
1712534400000,-2.94908619
1712548800000,-2.87022591
1712563200000,-2.8013761
1712577600000,-2.52083158
1712592000000,-1.93156254
1712606400000,-1.54250062
1712620800000,-1.13835394
1712635200000,-0.870860934
1712649600000,-0.452902526
1712664000000,-0.146828353
1712678400000,0.041664429
1712692800000,-0.0437789559
1712707200000,-0.336482197
1712721600000,-0.68008697
1712736000000,-0.849791229
1712750400000,-1.05816185
1712764800000,-0.98970902
1712779200000,-1.11158276
1712793600000,-1.2427032
1712808000000,-1.580881
1712822400000,-1.92989957
1712836800000,-2.01083302
1712851200000,-2.16964149
1712865600000,-2.38580441
1712880000000,-2.46488786
1712894400000,-2.58205223
1712908800000,-2.68257236
1712923200000,-3.01090384
1712937600000,-3.76850963
1712952000000,-4.05954933
1712966400000,-4.56077671
1712980800000,-4.94860125
1712995200000,-5.31408548
1713009600000,-5.69567823
1713024000000,-6.67659092
1713038400000,-7.94008493
1713052800000,-9.11232567
1713067200000,-9.45192432
1713081600000,-10.1923161
1713096000000,-10.8041668
1713110400000,-11.4536829
1713124800000,-11.8216057
1713139200000,-12.4651709
1713153600000,-12.4212656
1713168000000,-12.1653786
1713182400000,-12.007266
1713196800000,-12.0434132
1713211200000,-11.8694592
1713225600000,-11.9024782
1713240000000,-11.9199934
1713254400000,-12.2333059
1713268800000,-12.2823763
1713283200000,-12.5111628
1713297600000,-12.7020216
1713312000000,-12.6918488
1713326400000,-12.6619501
1713340800000,-12.8603573
1713355200000,-13.0228043
1713369600000,-13.0303516
1713384000000,-12.8995161
1713398400000,-12.7056665
1713412800000,-12.5069017
1713427200000,-12.3745232
1713441600000,-12.1997957
1713456000000,-11.9078846
1713470400000,-11.4619122
1713484800000,-10.9819546
1713499200000,-10.5509319
1713513600000,-10.2346878
1713528000000,-9.92919064
1713542400000,-9.60955715
1713556800000,-9.2945652
1713571200000,-8.88088894
1713585600000,-8.59926033
1713600000000,-8.15262318
1713614400000,-7.6005044
1713628800000,-7.11118317
1713643200000,-6.62063599
1713657600000,-6.2553792
1713672000000,-6.0575223
1713686400000,-5.8450551
1713700800000,-5.79127455
1713715200000,-5.78918648
1713729600000,-5.81431675
1713744000000,-5.66061878
1713758400000,-5.77416039
1713772800000,-5.90301132
1713787200000,-5.90486479
1713801600000,-5.65794611
1713816000000,-5.29854012
1713830400000,-4.99766588
1713844800000,-4.77145004
1713859200000,-4.65909004
1713873600000,-4.74769354
1713888000000,-4.62990618
1713902400000,-4.58501244
1713916800000,-4.61452627
1713931200000,-4.71947098
1713945600000,-4.86469841
1713960000000,-5.20584249
1713974400000,-5.32004404
1713988800000,-5.6415019
1714003200000,-6.05564833
1714017600000,-6.66875648
1714032000000,-7.30331755
1714046400000,-7.76486063
1714060800000,-8.1900835
1714075200000,-8.61964512
1714089600000,-8.95741367
1714104000000,-9.44425583
1714118400000,-9.76973724
1714132800000,-9.92058086
1714147200000,-9.78957844
1714161600000,-9.61760902
1714176000000,-9.67508221
1714190400000,-9.79955292
1714204800000,-10.0719481
1714219200000,-10.1419125
1714233600000,-10.1993246
1714248000000,-10.2092133
1714262400000,-10.1445436
1714276800000,-10.2131929
1714291200000,-10.2987967
1714305600000,-10.254962
1714320000000,-10.2704306
1714334400000,-10.2262812
1714348800000,-10.2856035
1714363200000,-10.2037783
1714377600000,-9.389678
1714392000000,-8.78154182
1714406400000,-8.09741211
1714420800000,-7.29717016
1714435200000,-6.56400871
1714449600000,-5.84345484
1714464000000,-4.56420708
1714478400000,-3.07423997
1714492800000,-1.62904954
1714507200000,-1.18475652
1714521600000,-0.50273782
1714536000000,-0.119842283
1714550400000,0.270838261
1714564800000,0.561638832
1714579200000,1.12012422
1714593600000,1.10267794
1714608000000,0.888349235
1714622400000,0.771674871
1714636800000,0.957078218
1714651200000,0.980192065
1714665600000,1.35193253
1714680000000,1.53955793
1714694400000,1.96944177
1714708800000,2.19111562
1714723200000,2.44756413
1714737600000,2.82731819
1714752000000,3.02717113
1714766400000,3.11589074
1714780800000,3.35322547
1714795200000,3.54520154
1714809600000,3.74406695
1714824000000,3.86570239
1714838400000,3.93694401
1714852800000,4.12006378
1714867200000,4.14456034
1714881600000,4.08200455
1714896000000,4.07132721
1714910400000,3.91285944
1714924800000,3.85292792
1714939200000,3.83444691
1714953600000,3.69856119
1714968000000,3.69714975
1714982400000,3.5579102
1714996800000,3.84774733
1715011200000,3.92960477
1715025600000,3.9227457
1715040000000,3.79544663
1715054400000,3.44489169
1715068800000,3.11836815
1715083200000,2.89068031
1715097600000,2.5609355
1715112000000,2.0993464
1715126400000,1.35555625
1715140800000,0.849755883
1715155200000,0.493827134
1715169600000,0.301992536
1715184000000,0.00484253094
1715198400000,-0.267961323
1715212800000,-0.539405823
1715227200000,-0.928242981
1715241600000,-1.26894116
1715256000000,-1.68698716
1715270400000,-1.96333349
1715284800000,-2.26858401
1715299200000,-2.62183237
1715313600000,-2.88116574
1715328000000,-3.16013336
1715342400000,-3.55245376
1715356800000,-3.77884603
1715371200000,-3.90124249
1715385600000,-3.93564272
1715400000000,-3.83127141
1715414400000,-3.91570711
1715428800000,-3.85336971
1715443200000,-3.73306227
1715457600000,-3.47350025
1715472000000,-3.09093118
1715486400000,-2.8401413
1715500800000,-2.58419919
1715515200000,-2.33346987
1715529600000,-2.40646863
1715544000000,-2.30543494
1715558400000,-2.41276574
1715572800000,-2.39039493
1715587200000,-2.43519688
1715601600000,-2.49693489
1715616000000,-2.38036585
1715630400000,-2.17819309
1715644800000,-2.00384235
1715659200000,-1.80362713
1715673600000,-1.64619839
1715688000000,-1.4038564
1715702400000,-1.40307724
1715716800000,-1.44546914
1715731200000,-1.43603539
1715745600000,-1.55322051
1715760000000,-1.66790366
1715774400000,-1.58567917
1715788800000,-1.27579045
1715803200000,-0.906675518
1715817600000,-0.641971886
1715832000000,-0.331571579
1715846400000,-0.00984959677
1715860800000,0.228152916
1715875200000,0.523263037
1715889600000,0.824585974
1715904000000,1.06652963
1715918400000,1.19695783
1715932800000,1.2952944
1715947200000,1.45518172
1715961600000,1.61273849
1715976000000,1.98099446
1715990400000,2.31092811
1716004800000,2.56057167
1716019200000,2.65746379
1716033600000,2.46949983
1716048000000,2.27154303
1716062400000,2.0638907
1716076800000,1.81957591
1716091200000,1.57422876
1716105600000,1.10752439
1716120000000,0.672043324
1716134400000,0.203863919
1716148800000,-0.0674737245
1716163200000,-0.162010014
1716177600000,-0.438230395
1716192000000,-0.752316713
1716206400000,-0.995172143
1716220800000,-0.954643607
1716235200000,-0.76817739
1716249600000,-0.692254663
1716264000000,-0.455520719
1716278400000,-0.23457168
1716292800000,-0.0368898101
1716307200000,0.240793377
1716321600000,0.573798478
1716336000000,0.850470603
1716350400000,0.83685118
1716364800000,0.754387021
1716379200000,0.821956038
1716393600000,0.73343122
1716408000000,0.467990607
1716422400000,0.248067558
1716436800000,-0.241946444
1716451200000,-0.559746325
1716465600000,-0.784236073
1716480000000,-1.04192495
1716494400000,-1.1878165
1716508800000,-1.3139956
1716523200000,-1.49315059
1716537600000,-1.4382267
1716552000000,-1.2727989
1716566400000,-0.806892633
1716580800000,-0.409163594
1716595200000,-0.0922231302
1716609600000,0.222539142
1716624000000,0.488090634
1716638400000,0.817684472
1716652800000,1.24341941
1716667200000,1.66159987
1716681600000,1.88377273
1716696000000,2.07019114
1716710400000,2.09533358
1716724800000,2.04196644
1716739200000,2.11773944
1716753600000,2.10002637
1716768000000,2.00829387
1716782400000,2.12044048
1716796800000,2.08379626
1716811200000,2.21747804
1716825600000,2.28988504
1716840000000,2.42867708
1716854400000,2.61154985
1716868800000,2.6890173
1716883200000,2.8473196
1716897600000,2.95876479
1716912000000,2.87546897
1716926400000,2.89737415
1716940800000,2.74042082
1716955200000,2.6536088
1716969600000,2.64966631
1716984000000,2.69095206
1716998400000,2.81407833
1717012800000,2.77259827
1717027200000,2.73120618
1717041600000,2.57090592
1717056000000,2.42378807
1717070400000,2.36072302
1717084800000,2.280756
1717099200000,2.09376097
1717113600000,1.92513525
1717128000000,1.65950465
1717142400000,1.60309672
1717156800000,1.55871606
1717171200000,1.67851543
1717185600000,1.73753476
1717200000000,1.72835708
1717214400000,1.64671206
1717228800000,1.50822651
1717243200000,1.34195673
1717257600000,1.26791799
1717272000000,1.05081034
1717286400000,0.842370987
1717300800000,0.61827004
1717315200000,0.393061966
1717329600000,0.18738094
1717344000000,0.0350920819
1717358400000,-0.0821424127
1717372800000,-0.146265641
1717387200000,-0.226014972
1717401600000,-0.265935659
1717416000000,-0.286465168
1717430400000,-0.293677717
1717444800000,-0.321491092
1717459200000,-0.371045321
1717473600000,-0.342106879
1717488000000,-0.218857601
1717502400000,-0.0713480264
1717516800000,0.0387037806
1717531200000,0.157206938
1717545600000,0.269655347
1717560000000,0.474015921
1717574400000,0.767908037
1717588800000,1.03878462
1717603200000,1.23590517
1717617600000,1.35674739
1717632000000,1.41818237
1717646400000,1.45909607
1717660800000,1.3115263
1717675200000,1.0817908
1717689600000,0.721421599
1717704000000,0.22953859
1717718400000,-0.259605587
1717732800000,-0.648194492
1717747200000,-0.919544995
1717761600000,-1.24252391
1717776000000,-1.87159312
1717790400000,-2.21522593
1717804800000,-2.48437524
1717819200000,-2.73199654
1717833600000,-2.93416643
1717848000000,-3.10394263
1717862400000,-3.34109855
1717876800000,-3.66196561
1717891200000,-3.94573069
1717905600000,-3.85021591
1717920000000,-3.74431586
1717934400000,-3.75995517
1717948800000,-3.73708415
1717963200000,-3.60438728
1717977600000,-3.52685833
1717992000000,-3.55955124
1718006400000,-3.56087041
1718020800000,-3.50635004
1718035200000,-3.53907609
1718049600000,-3.68280077
1718064000000,-3.87808061
1718078400000,-4.13544321
1718092800000,-4.51092625
1718107200000,-4.97763491
1718121600000,-5.23954248
1718136000000,-5.52427769
1718150400000,-5.81229687
1718164800000,-5.9715023
1718179200000,-6.11760044
1718193600000,-5.91482782
1718208000000,-5.84083557
1718222400000,-5.61957312
1718236800000,-5.34261942
1718251200000,-5.23892689
1718265600000,-5.09569883
1718280000000,-5.08886051
1718294400000,-5.03749609
1718308800000,-5.0422821
1718323200000,-5.28739071
1718337600000,-5.35120296
1718352000000,-5.51106453
1718366400000,-5.6716218
1718380800000,-5.78305626
1718395200000,-5.84623623
1718409600000,-5.8363843
1718424000000,-5.89208651
1718438400000,-5.82014179
1718452800000,-5.66788483
1718467200000,-5.44344521
1718481600000,-5.15484476
1718496000000,-4.84981203
1718510400000,-4.56040573
1718524800000,-4.24202824
1718539200000,-3.93903875
1718553600000,-3.71762013
1718568000000,-3.52403903
1718582400000,-3.44273233
1718596800000,-3.25796676
1718611200000,-3.18665385
1718625600000,-2.91560721
1718640000000,-2.48064423
1718654400000,-2.33815455
1718668800000,-2.36842132
1718683200000,-2.21722984
1718697600000,-2.1716888
1718712000000,-2.18825674
1718726400000,-2.42049789
1718740800000,-2.50114489
1718755200000,-2.67857814
1718769600000,-2.98844934
1718784000000,-3.06393337
1718798400000,-2.95200896
1718812800000,-2.96578932
1718827200000,-3.01786232
1718841600000,-2.91983485
1718856000000,-2.73934484
1718870400000,-2.67862201
1718884800000,-2.75218248
1718899200000,-2.81208754
1718913600000,-2.95682049
1718928000000,-3.12460375
1718942400000,-3.35849428
1718956800000,-3.42904115
1718971200000,-3.61267185
1718985600000,-3.83432603
1719000000000,-4.05465126
1719014400000,-4.23243475
1719028800000,-4.39277363
1719043200000,-4.52661943
1719057600000,-4.60103607
1719072000000,-4.59191704
1719086400000,-4.6600318
1719100800000,-4.63193274
1719115200000,-4.62544155
1719129600000,-4.57792902
1719144000000,-4.54855871
1719158400000,-4.52048445
1719172800000,-4.56919861
1719187200000,-4.7228775
1719201600000,-4.88938761
1719216000000,-4.62499809
1719230400000,-4.48076582
1719244800000,-4.40973282
1719259200000,-4.31369495
1719273600000,-4.0128479
1719288000000,-3.71398902
1719302400000,-3.34362984
1719316800000,-2.87797379
1719331200000,-2.42007565
1719345600000,-2.43133307
1719360000000,-2.34163475
1719374400000,-2.18971586
1719388800000,-2.13880014
1719403200000,-2.31272054
1719417600000,-2.46467185
1719432000000,-2.55668998
1719446400000,-2.71653271
1719460800000,-3.00400066
1719475200000,-3.11200666
1719489600000,-3.18490887
1719504000000,-3.09377384
1719518400000,-2.93606567
1719532800000,-2.67135119
1719547200000,-2.27677369
1719561600000,-1.96772754
1719576000000,-1.65836346
1719590400000,-1.27145159
1719604800000,-1.04508162
1719619200000,-0.809238136
1719633600000,-0.886973917
1719648000000,-0.850353479
1719662400000,-0.953053236
1719676800000,-1.12782729
1719691200000,-1.33017898
1719705600000,-1.44722867
1719720000000,-1.41860318
1719734400000,-1.41754961
1719748800000,-1.37171853
1719763200000,-1.16187537
1719777600000,-1.08967972
1719792000000,-0.875513792
1719806400000,-0.643968403
1719820800000,-0.297756851
1719835200000,-0.055373881
1719849600000,0.0224271584
1719864000000,0.126535594
1719878400000,0.148977771
1719892800000,0.129228607
1719907200000,0.0553639457
1719921600000,-0.0593326688
1719936000000,-0.238598391
1719950400000,-0.423076272
1719964800000,-0.69577384
1719979200000,-0.805175424
1719993600000,-0.882912397
1720008000000,-1.0872103
1720022400000,-1.35348809
1720036800000,-1.67251837
1720051200000,-2.07188654
1720065600000,-2.69630051
1720080000000,-3.50780153
1720094400000,-4.09477615
1720108800000,-4.63465977
1720123200000,-5.42370319
1720137600000,-6.47045612
1720152000000,-7.17584562
1720166400000,-7.61477566
1720180800000,-7.97541332
1720195200000,-8.17399502
1720209600000,-8.20702362
1720224000000,-8.27829456
1720238400000,-8.42199421
1720252800000,-8.33864117
1720267200000,-7.80231953
1720281600000,-7.35323191
1720296000000,-7.16836214
1720310400000,-7.0476656
1720324800000,-6.85965538
1720339200000,-6.73012352
1720353600000,-6.69812393
1720368000000,-6.70116282
1720382400000,-6.85334158
1720396800000,-7.18714809
1720411200000,-7.43332815
1720425600000,-7.38402271
1720440000000,-7.50602531
1720454400000,-7.54404259
1720468800000,-7.53965807
1720483200000,-7.43183804
1720497600000,-7.33939457
1720512000000,-7.11827517
1720526400000,-6.79789257
1720540800000,-6.66802454
1720555200000,-6.75294065
1720569600000,-6.56755924
1720584000000,-6.38178873
1720598400000,-6.20730352
1720612800000,-6.13003397
1720627200000,-5.96795177
1720641600000,-5.71823454
1720656000000,-5.45829153
1720670400000,-5.13008595
1720684800000,-4.65088797
1720699200000,-4.41919231
1720713600000,-4.25232029
1720728000000,-4.05183268
1720742400000,-3.75308871
1720756800000,-3.4127512
1720771200000,-3.01997232
1720785600000,-2.73057175
1720800000000,-2.4123497
1720814400000,-2.16550636
1720828800000,-1.45625949
1720843200000,-0.396470189
1720857600000,0.51264286
1720872000000,1.78986061
1720886400000,3.27087569
1720900800000,4.17780542
1720915200000,5.06573486
1720929600000,5.89109659
1720944000000,6.63050652
1720958400000,7.10074854
1720972800000,7.23537731
1720987200000,7.29120779
1721001600000,7.01450729
1721016000000,6.48892069
1721030400000,6.53827858
1721044800000,6.56826687
1721059200000,6.64809895
1721073600000,6.7372508
1721088000000,7.23114252
1721102400000,7.34884357
1721116800000,7.74083948
1721131200000,8.60822868
1721145600000,9.37067223
1721160000000,9.91684437
1721174400000,10.7129011
1721188800000,11.6918335
1721203200000,12.7015419
1721217600000,13.1677999
1721232000000,14.0554838
1721246400000,14.9814205
1721260800000,15.1424932
1721275200000,14.9650583
1721289600000,14.8966064
1721304000000,14.5200796
1721318400000,13.9118671
1721332800000,13.2520037
1721347200000,12.4950848
1721361600000,11.5921946
1721376000000,10.5846415
1721390400000,9.91430473
1721404800000,9.87983894
1721419200000,9.71559238
1721433600000,9.86780739
1721448000000,10.2659426
1721462400000,10.7250366
1721476800000,11.4017153
1721491200000,12.197916
1721505600000,13.0447998
1721520000000,13.8088589
1721534400000,14.336587
1721548800000,14.9316216
1721563200000,15.5813894
1721577600000,16.3707943
1721592000000,17.1046448
1721606400000,17.6900444
1721620800000,18.1280098
1721635200000,18.6130543
1721649600000,19.0726871
1721664000000,19.5508156
1721678400000,19.8784885
1721692800000,20.0861664
1721707200000,19.6726284
1721721600000,19.0901623
1721736000000,18.7375851
1721750400000,18.4211693
1721764800000,18.0746536
1721779200000,17.835186
1721793600000,17.5992947
1721808000000,17.8172894
1721822400000,18.0442524
1721836800000,18.5081005
1721851200000,18.9767838
1721865600000,19.0844231
1721880000000,19.4057331
1721894400000,19.5671043
1721908800000,19.6877174
1721923200000,19.5432892
1721937600000,19.1065502
1721952000000,18.6789169
1721966400000,18.1610317
1721980800000,17.7802258
1721995200000,17.6250896
1722009600000,17.3417645
1722024000000,17.105854
1722038400000,16.7291374
1722052800000,16.6784306
1722067200000,16.6215382
1722081600000,16.4622173
1722096000000,16.3090134
1722110400000,16.1112251
1722124800000,15.9960127
1722139200000,15.9524746
1722153600000,15.8259153
1722168000000,15.7713737
1722182400000,15.5500774
1722196800000,15.235837
1722211200000,14.9329815
1722225600000,14.8158236
1722240000000,14.6449099
1722254400000,14.3418322
1722268800000,13.7725983
1722283200000,13.0094156
1722297600000,12.2999458
1722312000000,11.3436947
1722326400000,10.5760765
1722340800000,10.0948524
1722355200000,9.64431667
1722369600000,9.22306442
1722384000000,9.16961765
1722398400000,9.21701145
1722412800000,9.53544521
1722427200000,9.95084476
1722441600000,10.3939247
1722456000000,10.6348171
1722470400000,10.4352322
1722484800000,10.1598063
1722499200000,9.86746311
1722513600000,9.08469963
1722528000000,7.99004793
1722542400000,7.32418585
1722556800000,6.35625887
1722571200000,5.09130239
1722585600000,4.00200033
1722600000000,3.01393914
1722614400000,1.86898983
1722628800000,0.553691626
1722643200000,-0.493815541
1722657600000,-0.95855999
1722672000000,-2.01115131
1722686400000,-3.18381858
1722700800000,-3.74110675
1722715200000,-3.90212727
1722729600000,-3.94442391
1722744000000,-3.86464763
1722758400000,-3.62030005
1722772800000,-3.52596569
1722787200000,-3.45550561
1722801600000,-3.27990413
1722816000000,-3.38876724
1722830400000,-3.69837832
1722844800000,-4.80115652
1722859200000,-5.47092438
1722873600000,-6.39205122
1722888000000,-7.2475853
1722902400000,-7.66433477
1722916800000,-8.23837852
1722931200000,-8.88825989
1722945600000,-8.93244362
1722960000000,-8.82794857
1722974400000,-8.37075329
1722988800000,-8.1969738
1723003200000,-7.92243958
1723017600000,-7.62474537
1723032000000,-7.83368158
1723046400000,-7.70203876
1723060800000,-6.74526596
1723075200000,-5.86501646
1723089600000,-5.03668547
1723104000000,-4.18337154
1723118400000,-3.40420532
1723132800000,-2.51442838
1723147200000,-1.49661779
1723161600000,-0.212507322
1723176000000,0.488979161
1723190400000,0.3717224
1723204800000,0.100904688
1723219200000,-0.105291478
1723233600000,-0.311446697
1723248000000,-0.801476419
1723262400000,-1.29236436
1723276800000,-1.84400511
1723291200000,-2.27343678
1723305600000,-2.46474051
1723320000000,-2.64780521
1723334400000,-2.61827898
1723348800000,-2.64992189
1723363200000,-2.67828417
1723377600000,-2.60462403
1723392000000,-2.69392967
1723406400000,-2.82055235
1723420800000,-3.00146723
1723435200000,-3.11081791
1723449600000,-3.09123302
1723464000000,-3.20327377
1723478400000,-3.2167573
1723492800000,-3.30389023
1723507200000,-3.33424425
1723521600000,-3.11917281
1723536000000,-2.86283302
1723550400000,-2.69819379
1723564800000,-2.67180538
1723579200000,-2.72252607
1723593600000,-2.63131976
1723608000000,-2.6325624
1723622400000,-2.52792621
1723636800000,-2.4387579
1723651200000,-2.58811808
1723665600000,-2.81046772
1723680000000,-2.96761894
1723694400000,-3.08606911
1723708800000,-3.18053675
1723723200000,-3.25827789
1723737600000,-3.44924188
1723752000000,-3.62671709
1723766400000,-4.07035971
1723780800000,-4.20158482
1723795200000,-4.43949747
1723809600000,-4.81103277
1723824000000,-5.36598778
1723838400000,-5.8866744
1723852800000,-6.51110744
1723867200000,-6.98561716
1723881600000,-7.31735516
1723896000000,-7.21129465
1723910400000,-7.14928198
1723924800000,-6.92615128
1723939200000,-6.65438652
1723953600000,-5.97059536
1723968000000,-5.21497631
1723982400000,-4.51162672
1723996800000,-3.71032763
1724011200000,-3.05076671
1724025600000,-2.50133252
1724040000000,-1.86157382
1724054400000,-1.13418579
1724068800000,-0.421185762
1724083200000,0.247526467
1724097600000,0.669014156
1724112000000,1.36216021
1724126400000,2.10978246
1724140800000,2.9724617
1724155200000,3.4421289
1724169600000,3.79345512
1724184000000,4.06005192
1724198400000,4.43375015
1724212800000,4.78148174
1724227200000,5.20401335
1724241600000,5.56027794
1724256000000,6.43147612
1724270400000,7.14248419
1724284800000,8.39169312
1724299200000,9.15576744
1724313600000,9.99591255
1724328000000,10.5821018
1724342400000,10.7651987
1724356800000,10.9754181
1724371200000,11.240346
1724385600000,10.7788486
1724400000000,10.264677
1724414400000,9.65957737
1724428800000,9.41546631
1724443200000,9.1184845
1724457600000,8.96550179
1724472000000,9.18208885
1724486400000,9.12518597
1724500800000,8.29030609
1724515200000,7.41209936
1724529600000,6.54867506
1724544000000,5.44449234
1724558400000,4.27553177
1724572800000,2.97965646
1724587200000,1.79663694
1724601600000,0.444341511
1724616000000,-0.430694401
1724630400000,-0.536314785
1724644800000,-0.389044344
1724659200000,-0.302939683
1724673600000,-0.0893872306
1724688000000,-0.0196232032
1724702400000,0.216970384
1724716800000,0.40796864
1724731200000,0.497549564
1724745600000,0.493156403
1724760000000,0.496389627
1724774400000,0.302054703
1724788800000,-0.127563953
1724803200000,-0.349863559
1724817600000,-0.236589015
1724832000000,-0.0141652655
1724846400000,0.118772998
1724860800000,0.27363503
1724875200000,0.33148855
1724889600000,0.164579943
1724904000000,0.150404543
1724918400000,0.476549327
1724932800000,0.607463479
1724947200000,0.548549116
1724961600000,0.190779775
1724976000000,-0.128560096
1724990400000,-0.314956754
1725004800000,-0.481672049
1725019200000,-0.733397365
1725033600000,-0.961039662
1725048000000,-1.12437737
1725062400000,-1.32255626
1725076800000,-1.37487364
1725091200000,-1.23243082
1725105600000,-1.11178422
1725120000000,-1.05960155
1725134400000,-0.907274485
1725148800000,-0.694969594
1725163200000,-0.636253119
1725177600000,-0.509760022
1725192000000,-0.398477226
1725206400000,-0.346135318
1725220800000,-0.58744818
1725235200000,-0.737093031
1725249600000,-0.819023192
1725264000000,-0.948916793
1725278400000,-0.914173663
1725292800000,-0.723223448
1725307200000,-0.711157858
1725321600000,-0.648963809
1725336000000,-0.588892877
1725350400000,-0.336607546
1725364800000,-0.237197503
1725379200000,-0.107152425
1725393600000,-0.0666904151
1725408000000,-0.168404222
1725422400000,-0.428692788
1725436800000,-0.701003134
1725451200000,-0.726144552
1725465600000,-0.849676311
1725480000000,-1.05300856
1725494400000,-1.32752812
1725508800000,-1.60843992
1725523200000,-2.09048963
1725537600000,-2.50069427
1725552000000,-3.00811958
1725566400000,-3.45240092
1725580800000,-4.13378286
1725595200000,-4.63079739
1725609600000,-5.13547087
1725624000000,-5.51968193
1725638400000,-6.11460543
1725652800000,-6.39449739
1725667200000,-6.63760996
1725681600000,-6.62341785
1725696000000,-6.76729727
1725710400000,-6.83223343
1725724800000,-6.99293613
1725739200000,-7.16030741
1725753600000,-7.24804354
1725768000000,-7.10437679
1725782400000,-7.0330286
1725796800000,-7.05306244
1725811200000,-7.17340231
1725825600000,-7.12580633
1725840000000,-7.11231661
1725854400000,-7.11859179
1725868800000,-7.12369347
1725883200000,-7.20885849
1725897600000,-7.25027895
1725912000000,-7.25247955
1725926400000,-7.27300262
1725940800000,-7.36090231
1725955200000,-7.49603415
1725969600000,-7.61222506
1725984000000,-7.6124649
1725998400000,-7.41837263
1726012800000,-7.2743268
1726027200000,-7.27981186
1726041600000,-7.25419474
1726056000000,-7.16896343
1726070400000,-6.94952583
1726084800000,-6.72045088
1726099200000,-6.52808428
1726113600000,-6.38935232
1726128000000,-6.24014091
1726142400000,-5.81984234
1726156800000,-5.38103294
1726171200000,-4.95729303
1726185600000,-4.49326515
1726200000000,-4.16086817
1726214400000,-3.82289767
1726228800000,-3.10483861
1726243200000,-2.48532581
1726257600000,-1.93857908
1726272000000,-1.63625181
1726286400000,-1.17281234
1726300800000,-0.677489042
1726315200000,-0.163135409
1726329600000,0.425926656
1726344000000,1.02251828
1726358400000,1.12889826
1726372800000,1.32683539
1726387200000,1.52919221
1726401600000,1.8776077
1726416000000,2.01138473
1726430400000,1.91721106
1726444800000,1.76287949
1726459200000,1.80259073
1726473600000,1.66563773
1726488000000,1.52898216
1726502400000,1.59197426
1726516800000,1.58559179
1726531200000,1.47754729
1726545600000,1.43887007
1726560000000,1.5586499
1726574400000,1.78563488
1726588800000,1.83561933
1726603200000,2.01265121
1726617600000,2.24863362
1726632000000,2.23277164
1726646400000,2.15260124
1726660800000,2.15076232
1726675200000,2.22130895
1726689600000,2.47805977
1726704000000,2.54816389
1726718400000,2.53427911
1726732800000,2.45278788
1726747200000,2.40708899
1726761600000,2.43139672
