ts_ms,bb_middle,bb_upper_band,bb_lower_band
1737806400000,104602.891,106586.148,102619.633
1737820800000,104824.32,106118.023,103530.617
1737835200000,104785.109,106059.594,103510.617
1737849600000,104873.859,106020.57,103727.141
1737864000000,104949.461,105955.281,103943.648
1737878400000,105015.18,105825.188,104205.164
1737892800000,105009,105820.32,104197.68
1737907200000,104983.789,105766.359,104201.211
1737921600000,104744.57,106130.5,103358.648
1737936000000,104426.5,106563.016,102289.984
1737950400000,104007.141,107529.367,100484.914
1737964800000,103544.82,107935.172,99154.4688
1737979200000,103312.25,107850.352,98774.1484
1737993600000,102955.32,107801.445,98109.2031
1738008000000,102754.109,107503.727,98004.4922
1738022400000,102582.641,107167.773,97997.5156
1738036800000,102444.75,106882.109,98007.3906
1738051200000,102280.18,106489.055,98071.3047
1738065600000,102121.961,106078.016,98165.9141
1738080000000,101950.289,105631.531,98269.0391
1738094400000,101688.391,104987.422,98389.3672
1738108800000,101468.641,104205.469,98731.8125
1738123200000,101480.359,104236.188,98724.5312
1738137600000,101566.859,104372.688,98761.0234
1738152000000,101778.609,104178.844,99378.3672
1738166400000,102125.25,103975.547,100274.953
1738180800000,102312.609,104236.016,100389.203
1738195200000,102710.789,104548.266,100873.305
1738209600000,102932.109,105100.758,100763.461
1738224000000,103126.18,105601.359,100651
1738238400000,103325.539,106083.141,100567.93
1738252800000,103537.5,106520.555,100554.445
1738267200000,103678.18,106680.305,100676.055
1738281600000,103814.93,106738.25,100891.609
1738296000000,104022.18,106580,101464.359
1738310400000,104217.82,106524.688,101910.953
1738324800000,104414.039,106626.273,102201.797
1738339200000,104393.25,106680.078,102106.422
1738353600000,104425.641,106579.766,102271.516
1738368000000,104327.75,106743.461,101912.039
1738382400000,104211.711,106877.25,101546.18
1738396800000,103981.5,106817.953,101145.047
1738411200000,103760.75,106688.016,100833.484
1738425600000,103498.961,106482.164,100515.766
1738440000000,103144.141,106247.344,100040.945
1738454400000,102677.109,106068.734,99285.4844
1738468800000,102310.641,105856.562,98764.7188
1738483200000,101918.961,105712.32,98125.6094
1738497600000,101571.391,105371.039,97771.7422
1738512000000,101106.711,104848.344,97365.0859
1738526400000,100550.789,103852.461,97249.1094
1738540800000,99964.4609,104531.07,95397.8594
1738555200000,99463.5703,104392.367,94534.7734
1738569600000,98960.3203,104116.547,93804.0938
1738584000000,98734.5,103590.883,93878.1172
1738598400000,98735.2891,103593.766,93876.8047
1738612800000,98688.5391,103430.523,93946.5469
1738627200000,98619.1406,103212.469,94025.8203
1738641600000,98469.1094,102931.727,94006.4844
1738656000000,98460,102917.625,94002.375
1738670400000,98447.1797,102893.055,94001.3047
1738684800000,98453.0391,102900.938,94005.1328
1738699200000,98341.5703,102777.68,93905.4609
1738713600000,98330.9609,102769.047,93892.875
1738728000000,98346.3906,102776.172,93916.6094
1738742400000,98645.2891,102380.383,94910.1875
1738756800000,98842.4297,102124.812,95560.0469
1738771200000,99001.6094,101712.828,96290.3906
1738785600000,98833.25,101820.398,95846.1016
1738800000000,98501,101007.922,95994.0781
1738814400000,98273.3203,100208.633,96338.0078
1738828800000,98145.1406,99609.4531,96680.8281
1738843200000,98061.4297,99572.8438,96550.0156
1738857600000,97843.8594,99601.8438,96085.875
1738872000000,97639.7109,99295.7031,95983.7266
1738886400000,97536.0703,99044.7891,96027.3516
1738900800000,97464.1406,99023.3359,95904.9531
1738915200000,97441.2109,98974.1641,95908.2578
1738929600000,97471.9609,99053,95890.9297
1738944000000,97376.5,98927.4141,95825.5859
1738958400000,97259.1406,98819.0625,95699.2266
1738972800000,97211.0703,98798.3125,95623.8281
1738987200000,97181.9297,98828.9297,95534.9297
1739001600000,97092.1406,98830.6953,95353.5859
1739016000000,96920.5,98667.0625,95173.9375
1739030400000,96753.3203,98128.75,95377.8906
1739044800000,96691.2109,98039.1016,95343.3281
1739059200000,96785.75,98102.3438,95469.1562
1739073600000,96821.6797,98135.4141,95507.9453
1739088000000,96759.1406,98034.9453,95483.3438
1739102400000,96740.8906,98025.2656,95456.5234
1739116800000,96620.0703,97823.5234,95416.6172
1739131200000,96489.5703,97264.4141,95714.7266
1739145600000,96482.3203,97244.2266,95720.4141
1739160000000,96549.0391,97445.4219,95652.6562
1739174400000,96618.5391,97679.0625,95558.0156
1739188800000,96692.9609,97761.5312,95624.3984
1739203200000,96784.2891,97845.1719,95723.3984
1739217600000,96900.9609,97849.7422,95952.1875
1739232000000,96977.2891,97966.4297,95988.1406
1739246400000,97105.75,98238.375,95973.125
1739260800000,97164.6094,98409.4922,95919.7188
1739275200000,97160.8203,98407.6562,95913.9922
1739289600000,97049.5,98705.9609,95393.0391
1739304000000,96996.7891,98766.5078,95227.0625
1739318400000,96939.4297,98873.5,95005.3594
1739332800000,96908.4297,98886.0859,94930.7734
1739347200000,96856.4297,98882.75,94830.1094
1739361600000,96739.8594,98814.7578,94664.9531
1739376000000,96705.7109,98734.9453,94676.4844
1739390400000,96750.7891,98849.2656,94652.3047
1739404800000,96759.0391,98867.8438,94650.2266
1739419200000,96659.6797,98766.0078,94553.3516
1739433600000,96538,98609.1641,94466.8359
1739448000000,96375.4609,98234.0312,94516.8984
1739462400000,96196.3203,97818.5078,94574.1328
1739476800000,96168.3203,97748.7031,94587.9375
1739491200000,96320.4297,97826.2422,94814.6172
1739505600000,96404.8906,97902.2891,94907.4922
1739520000000,96519.7891,97882.8359,95156.7344
1739534400000,96581.4297,97926.3438,95236.5156
1739548800000,96715.3906,98189.3203,95241.4609
1739563200000,96836.8203,98257.8672,95415.7812
1739577600000,96870.3906,98342.6172,95398.1641
1739592000000,96834.4609,98233.3516,95435.5781
1739606400000,96843.3906,98259.9062,95426.8828
1739620800000,96956.4609,98346.7344,95566.1953
1739635200000,97070.3594,98352.1328,95788.5781
1739649600000,97184.1406,98327.3125,96040.9766
1739664000000,97320.6406,98063.8594,96577.4219
1739678400000,97365.4609,97992.125,96738.8047
1739692800000,97377.9297,97991.3672,96764.4922
1739707200000,97375.2891,97996.9141,96753.6562
1739721600000,97388.7891,97971.0312,96806.5391
1739736000000,97331.3906,98193.2266,96469.5625
1739750400000,97206.75,98185.6328,96227.8672
1739764800000,97105.3906,98236.8438,95973.9453
1739779200000,96991.25,98203.4766,95779.0234
1739793600000,96869.3906,98250.6953,95488.0859
1739808000000,96720.0391,98203.2109,95236.8672
1739822400000,96587.75,98060.1406,95115.3594
1739836800000,96493.25,97889.0703,95097.4297
1739851200000,96340.1094,97706.7344,94973.4766
1739865600000,96202,97450.6797,94953.3203
1739880000000,96079.6406,97241.3438,94917.9375
1739894400000,95845.75,97231.7812,94459.7188
1739908800000,95752.75,97018.3438,94487.1562
1739923200000,95653.8203,96699.6953,94607.9453
1739937600000,95622.2891,96641.2578,94603.3125
1739952000000,95637.1406,96693.6172,94580.6719
1739966400000,95625.8906,96667.8125,94583.9688
1739980800000,95634.7109,96692.5469,94576.8828
1739995200000,95704.8906,96875.8203,94533.9688
1740009600000,95814.4297,97163.4297,94465.4297
1740024000000,95893.5703,97346.0781,94441.0625
1740038400000,95966.0391,97560.6484,94371.4219
1740052800000,96070.2109,97696.3047,94444.125
1740067200000,96272.2891,98267.4453,94277.125
1740081600000,96472.3906,98668.7891,94275.9922
1740096000000,96767.6094,98655.5156,94879.7031
1740110400000,96952.7891,98846,95059.5703
1740124800000,97164.4609,99091.2109,95237.7188
1740139200000,97339.3594,99118.8125,95559.9062
1740153600000,97260.3906,99283.1016,95237.6797
1740168000000,97284,99249.1719,95318.8281
1740182400000,97298.1406,99233.5391,95362.75
1740196800000,97279.8203,99245.5469,95314.0938
1740211200000,97251.3594,99241.625,95261.0938
1740225600000,97236.7109,99241.0703,95232.3594
1740240000000,97199.5,99225.6172,95173.3828
1740254400000,97178.8906,99223.8203,95133.9688
1740268800000,97039.6797,98993.0391,95086.3125
1740283200000,96914.25,98749.75,95078.75
1740297600000,96771.75,98507.5,95036
1740312000000,96579.9609,98247.3438,94912.5859
1740326400000,96379.3203,97646.375,95112.2656
1740340800000,96253.1406,97096.0781,95410.2031
1740355200000,96267.1094,97049.6094,95484.6094
1740369600000,96244.2109,97049.0312,95439.3984
1740384000000,96209.4297,97032.5078,95386.3516
1740398400000,96067.6094,97316.5625,94818.6484
1740412800000,95878.4609,97476.6094,94280.3125
1740427200000,95513.2109,98197.375,92829.0547
1740441600000,95193.1406,98289.5547,92096.7266
1740456000000,94673.4609,98899.9688,90446.9609
1740470400000,94158.4609,99085.9453,89230.9766
1740484800000,93491.0391,99382.2734,87599.7969
1740499200000,92901.8594,99241.1797,86562.5391
1740513600000,92411.8594,98934.6016,85889.1094
1740528000000,91913.75,98388.2266,85439.2734
1740542400000,91368.0391,97546.2578,85189.8125
1740556800000,90875.1094,96756.9375,84993.2734
1740571200000,90274.2109,95678.5391,84869.8906
1740585600000,89410.4609,94822.5156,83998.4141
1740600000000,88680.6797,93976.0781,83385.2734
1740614400000,88049.7109,92733.0156,83366.4141
1740628800000,87667.6406,92007.3359,83327.9453
1740643200000,87270.1797,90832.9609,83707.3984
1740657600000,86995.8594,90480.25,83511.4688
1740672000000,86622.6797,90178.3203,83067.0391
1740686400000,86441.8203,90117.1641,82766.4766
1740700800000,85901.8594,90627.2578,81176.4531
1740715200000,85220.4297,90844.5156,79596.3438
1740729600000,84618.8203,90368.7422,78868.9062
1740744000000,84283.3906,89576.375,78990.4141
1740758400000,83985.5703,88718.1094,79253.0312
1740772800000,83755.6094,88080.0312,79431.1875
1740787200000,83860.8906,88254.1797,79467.6094
1740801600000,83896.0703,88305.9453,79486.2031
1740816000000,83852.4297,88223.3828,79481.4766
1740830400000,83746.6094,87953.9141,79539.2969
1740844800000,83658.75,87669.3594,79648.1406
1740859200000,83695.5,87780.3594,79610.6406
1740873600000,83819.3906,88040.1562,79598.6328
1740888000000,83926.7891,88302.125,79551.4453
1740902400000,84331.5,88341.5234,80321.4766
1740916800000,84922.7891,87995.7344,81849.8359
1740931200000,85857.5703,90455.5547,81259.5859
1740945600000,86589.9297,92758.5234,80421.3281
1740960000000,87179.7891,93950.8906,80408.6875
1740974400000,87754.3594,94799.8984,80708.8125
1740988800000,88284.75,95611.125,80958.375
1741003200000,88665.75,95745.6875,81585.8125
1741017600000,88729.9297,95674.375,81785.4844
1741032000000,88829.3203,95578.2578,82080.3828
1741046400000,88723.5391,95726.5938,81720.4766
1741060800000,88516.2891,95988.0234,81044.5547
1741075200000,88381.0703,96111.2266,80650.9219
1741089600000,88145.6094,96318.7656,79972.4453
1741104000000,88298.3203,96386.0547,80210.5859
1741118400000,88287.0703,96380.4141,80193.7266
1741132800000,87807.1797,95388.2188,80226.1406
1741147200000,87329.0703,94019.9219,80638.2266
1741161600000,87123.2891,93302.5625,80944.0156
1741176000000,86834.75,92360.2266,81309.2734
1741190400000,86620.5391,91405.3047,81835.7656
1741204800000,86661.25,91567.7344,81754.7656
1741219200000,87097.6797,92550.6641,81644.6875
1741233600000,87467.8594,93292.9219,81642.7969
1741248000000,87995.0703,93771.25,82218.8906
1741262400000,88544.7109,93784.0391,83305.3906
1741276800000,88874.9297,93432.6406,84317.2109
1741291200000,89375.2891,92501.7031,86248.8672
1741305600000,89285.6406,92612.5312,85958.7578
1741320000000,89364.6406,92539.2422,86190.0469
1741334400000,89517.5391,92369.1406,86665.9375
1741348800000,89578.75,92291.5938,86865.9062
1741363200000,89433.6094,92299.875,86567.3359
1741377600000,89322.4297,92467.1406,86177.7188
1741392000000,89048.5,92653.7266,85443.2734
1741406400000,88732.6797,92527.0156,84938.3438
1741420800000,88327.7891,92039.4766,84616.1016
1741435200000,87972.6094,91424.6719,84520.5391
1741449600000,87606.25,90636.1953,84576.3047
1741464000000,87277.0391,89822.1172,84731.9531
1741478400000,87103.9297,89624.0625,84583.7969
1741492800000,86821.75,88877.1719,84766.3281
1741507200000,86683.6094,88948.9375,84418.2734
1741521600000,86304.9297,89072.0234,83537.8359
1741536000000,85849.1406,88836.4531,82861.8281
1741550400000,85297.8203,88969.1953,81626.4531
1741564800000,84886.1406,88655.2188,81117.0625
1741579200000,84567,88417.3594,80716.6406
1741593600000,84401.25,88216.125,80586.375
1741608000000,83960.8594,88269.2109,79652.5078
1741622400000,83467.2891,88327.5625,78607.0078
1741636800000,82911.3906,88108.6406,77714.1406
1741651200000,82433.5,87578.7031,77288.2969
1741665600000,82019.3203,86818.7266,77219.9141
1741680000000,81704.5,85945.5156,77463.4844
1741694400000,81363,84899.6484,77826.3516
1741708800000,81227.0391,84317.5391,78136.5312
1741723200000,81217.3594,84286.2344,78148.4766
1741737600000,81182.5391,84201.2969,78163.7734
1741752000000,81302.0391,84364.1406,78239.9297
1741766400000,81370.75,84533.0156,78208.4844
1741780800000,81327.75,84457.2266,78198.2734
1741795200000,81280.5703,84293.6328,78267.5078
1741809600000,81541.7891,84683.1328,78400.4375
1741824000000,81867.0391,84816.0625,78918.0078
1741838400000,82193.6094,84547.3125,79839.8984
1741852800000,82438.3906,84260,80616.7812
1741867200000,82481.8906,84123.5703,80840.2109
1741881600000,82371.4297,84384.8203,80358.0391
1741896000000,82363.75,84396.4688,80331.0312
1741910400000,82276.3594,84286.6484,80266.0703
1741924800000,82222.4609,84206,80238.9297
1741939200000,82306.4609,84352.5391,80260.3906
1741953600000,82473.1328,84859.5547,80086.7109
1741968000000,82585.8516,85191.0312,79980.6641
1741982400000,82750.0859,85387.7656,80112.3984
1741996800000,82863.125,85643.2031,80083.0391
1742011200000,82876.375,85672.4297,80080.3125
1742025600000,82914.6641,85759.7891,80069.5391
1742040000000,82999.3672,85931.7344,80066.9922
1742054400000,83096.0391,86096.7266,80095.3594
1742068800000,83334.7031,86147.9453,80521.4531
1742083200000,83632.6719,85836.9062,81428.4375
1742097600000,83860.4453,85543.8672,82177.0156
1742112000000,83897.7422,85415.2344,82380.25
1742126400000,83980.0469,85198.4453,82761.6562
1742140800000,83967.9531,85218.9297,82716.9766
1742155200000,83813.1094,85198.7031,82427.5078
1742169600000,83749.2266,85078.125,82420.3359
1742184000000,83716.5703,85046.8594,82386.2812
1742198400000,83646.3047,84916.5703,82376.0469
1742212800000,83622.9609,84892.8594,82353.0625
1742227200000,83648.7188,84967.3047,82330.1406
1742241600000,83624.5,84906.75,82342.25
1742256000000,83542.1719,84801.3906,82282.9531
1742270400000,83456.9531,84655.3984,82258.5078
1742284800000,83331.9609,84522.7734,82141.1562
1742299200000,83140.6719,84535.9766,81745.3672
1742313600000,83132.9141,84546.5703,81719.2578
1742328000000,83089.1484,84520.6641,81657.6406
1742342400000,83083.7109,84516.2266,81651.1875
1742356800000,83128.7188,84526.7656,81730.6797
1742371200000,83143.3438,84566.3281,81720.3594
1742385600000,83229.8984,84859.1875,81600.6094
1742400000000,83369.375,85352.0469,81386.6953
1742414400000,83608.2266,86273.1641,80943.2969
1742428800000,83711.5781,86598.5859,80824.5703
1742443200000,83842.2109,86920.5547,80763.8594
1742457600000,84009.6719,87161.6016,80857.7422
1742472000000,84117.6719,87244.0703,80991.2734
1742486400000,84228.8984,87230.875,81226.9219
1742500800000,84413.7109,87027.0859,81800.3281
1742515200000,84564.2969,86889,82239.6016
1742529600000,84649.4375,86766.9453,82531.9219
1742544000000,84720.0156,86669.7188,82770.3125
1742558400000,84744.0078,86622.8281,82865.1797
1742572800000,84747.0312,86620.1562,82873.8984
1742587200000,84698.8906,86608.4688,82789.3203
1742601600000,84610.1797,86492.7344,82727.625
1742616000000,84423.4688,85857.2422,82989.7031
1742630400000,84301.9375,85490.5781,83113.2969
1742644800000,84177.7266,85039.6641,83315.7969
1742659200000,84083.7734,84586.6484,83580.8906
1742673600000,84023.8047,84443.1641,83604.4453
1742688000000,84029.9141,84455.6875,83604.1406
1742702400000,84036.6328,84471.9453,83601.3281
1742716800000,84057.1406,84571.3359,83542.9453
1742731200000,84148.75,84890.4141,83407.0859
1742745600000,84219.8359,85063.1484,83376.5234
1742760000000,84402.1094,85572.1484,83232.0625
1742774400000,84588.7891,86139.5391,83038.0469
1742788800000,84790.6953,86692.9844,82888.3984
1742803200000,85039.2891,87408.5781,82669.9922
1742817600000,85331.9453,88180.9844,82482.9062
1742832000000,85619.8672,88743.7266,82496
1742846400000,85865.2422,88995.2891,82735.1953
1742860800000,86033.7891,89021.7422,83045.8281
1742875200000,86221.0391,88940.75,83501.3203
1742889600000,86447.8516,88971.6172,83924.0859
1742904000000,86698.6953,88978.3672,84419.0234
1742918400000,86944.75,89019.9688,84869.5312
1742932800000,87106.8594,88930.2422,85283.4688
1742947200000,87262.3125,88647.2031,85877.4219
1742961600000,87411.3438,88681.4453,86141.2422
1742976000000,87515.8047,88705.5547,86326.0625
1742990400000,87504.9062,88721.1797,86288.6328
1743004800000,87423.7188,88736.1641,86111.2812
1743019200000,87321.8984,88564.875,86078.9297
1743033600000,87282.2969,88442.9375,86121.6641
1743048000000,87274.4609,88431.1328,86117.7969
1743062400000,87305.6641,88397.1562,86214.1719
1743076800000,87342.1172,88342.6328,86341.5938
1743091200000,87318.125,88332.1875,86304.0547
1743105600000,87277.6484,88265.2344,86290.0703
1743120000000,87181.1875,88092.7266,86269.6484
1743134400000,87019.2188,88400.1406,85638.3047
1743148800000,86879.7891,88547.5469,85212.0234
1743163200000,86582.8594,88682.7578,84482.9531
1743177600000,86279.9844,88698.0312,83861.9375
1743192000000,86111.7188,88710.0156,83513.4219
1743206400000,85938.0781,88721.8984,83154.2578
1743220800000,85708.3672,88669.1641,82747.5703
1743235200000,85319.7422,88573.1172,82066.3672
1743249600000,84960.6875,88336.8594,81584.5078
1743264000000,84659.1875,88035.0156,81283.3516
1743278400000,84348.8359,87631.4688,81066.2031
1743292800000,84064.1562,87048.5312,81079.7891
1743307200000,83766.6406,86235.8984,81297.3906
1743321600000,83502.7031,85357.0781,81648.3203
1743336000000,83326.5547,84985.0312,81668.0781
1743350400000,83133.7266,84479.1719,81788.2812
1743364800000,83017.4062,84335.75,81699.0625
1743379200000,82857.1484,84332,81382.2969
1743393600000,82681.8438,83979.8438,81383.8438
1743408000000,82544.7656,83601.6641,81487.8672
1743422400000,82524.2031,83501.5547,81546.8438
1743436800000,82538.1172,83502.5781,81573.6484
1743451200000,82549.3047,83508.0938,81590.5156
1743465600000,82565.3906,83541.1875,81589.6016
1743480000000,82625.4375,83696.5938,81554.2812
1743494400000,82686.5391,83928.0859,81444.9844
1743508800000,82845.9766,84657.0391,81034.9141
1743523200000,82980.4141,85086.3516,80874.4766
1743537600000,83155.7109,85521.6094,80789.8047
1743552000000,83300.6406,85733.3047,80867.9844
1743566400000,83446.9453,85877.0078,81016.8828
1743580800000,83664.8438,85886.5156,81443.1719
1743595200000,84009.5156,86504.5,81514.5312
1743609600000,84345.1953,87018.8516,81671.5312
1743624000000,84279.8516,87086.6484,81473.0547
1743638400000,84353.1641,87009.7109,81696.6172
1743652800000,84418.7344,86930.4531,81907.0156
1743667200000,84427.4766,86919.1172,81935.8359
1743681600000,84323.8906,87080.5938,81567.1953
1743696000000,84183.2188,87202.625,81163.8203
1743710400000,84032.5781,87035.3906,81029.7656
1743724800000,83876.8672,86903.75,80849.9766
1743739200000,83794.1328,86742.4375,80845.8359
1743753600000,83658.7578,86635.4062,80682.1094
1743768000000,83544.3516,86523.3516,80565.3516
1743782400000,83503.1797,86442.4922,80563.8672
1743796800000,83296.2969,85651.1797,80941.4219
1743811200000,83060.2969,84361.3125,81759.2891
1743825600000,83131.375,84401.6328,81861.1094
1743840000000,83129.4531,84397.9844,81860.9219
1743854400000,83067.7188,84357.9844,81777.4609
1743868800000,83049.6172,84347.5625,81751.6641
1743883200000,83156.0391,84320.5547,81991.5312
1743897600000,83252.0078,84193.5078,82310.5078
1743912000000,83238.8438,84191.5312,82286.1562
1743926400000,83240.4141,84189.9297,82290.8984
1743940800000,83134.8516,84066.7109,82202.9844
1743955200000,82914.6016,84986.2031,80843
1743969600000,82595.8438,85742.9922,79448.6953
1743984000000,82144.4375,86096.0156,78192.8594
1743998400000,81516.3672,86779.7344,76252.9922
1744012800000,81020.1094,86709.3984,75330.8125
1744027200000,80659.4609,86325.8828,74993.0391
1744041600000,80275.8047,85874.125,74677.4922
1744056000000,80028.8125,85507.1406,74550.4922
1744070400000,79817.5547,85076.7031,74558.4141
1744084800000,79530.1875,84385.5625,74674.8125
1744099200000,79292.4297,83698.3594,74886.5
1744113600000,78969.3438,82891.25,75047.4375
1744128000000,78540.8203,81990.4766,75091.1641
1744142400000,78094.0156,80952.7266,75235.3047
1744156800000,77767.1719,80920.8672,74613.4766
1744171200000,77716.6875,80855.7812,74577.5938
1744185600000,77611.875,80852.0469,74371.6953
1744200000000,77765.4141,80689.6016,74841.2266
1744214400000,78168.9141,81818.2656,74519.5625
1744228800000,78465.7969,82762.6094,74168.9922
1744243200000,78728.6641,83326.8594,74130.4688
1744257600000,78903.0859,83723.6641,74082.5078
1744272000000,79043.8359,84075.6953,74011.9766
1744286400000,78989.2891,84019.3906,73959.1797
1744300800000,78962.7578,83976.5156,73949
1744315200000,79040.7031,84052.7578,74028.6406
1744329600000,79325.9688,84242.5156,74409.4219
1744344000000,79679.7422,84362.2578,74997.2266
1744358400000,80186.375,84206.5312,76166.2266
1744372800000,80530.4062,84434.4844,76626.3281
1744387200000,81075.7109,84488.3125,77663.1172
1744401600000,81516.1641,84344.3438,78687.9844
1744416000000,81561.5703,84456.2344,78666.9141
1744430400000,81639.7109,84692.8516,78586.5625
1744444800000,81764.6953,84959.4375,78569.9453
1744459200000,82008.2812,85592.9453,78423.6172
1744473600000,82227.9375,86101.6641,78354.2031
1744488000000,82696.0078,86314.6094,79077.4062
1744502400000,83110.4766,86522.5391,79698.4141
1744516800000,83456.9062,86273.2969,80640.5156
1744531200000,83721.4375,86144.9609,81297.9141
1744545600000,83907.0312,85881.7109,81932.3438
1744560000000,84040.9531,85729.2188,82352.6797
1744574400000,84130.875,85584.6797,82677.0625
1744588800000,84181.4609,85634.4219,82728.5078
1744603200000,84266.2109,85650.6953,82881.7344
1744617600000,84407.3125,85596.6406,83217.9844
1744632000000,84435.9453,85569.5078,83302.3828
1744646400000,84535.6953,85548.1562,83523.2344
1744660800000,84506.3984,85492.8359,83519.9688
1744675200000,84539.2344,85601.2812,83477.1875
1744689600000,84573.4922,85747.2578,83399.7266
1744704000000,84586.3281,85797.8281,83374.8281
1744718400000,84622.6328,85836.4922,83408.7812
1744732800000,84585.8438,85846.5312,83325.1562
1744747200000,84573.2969,85868.6719,83277.9297
1744761600000,84552.9297,85896.0781,83209.7812
1744776000000,84526.2109,85949.3438,83103.0859
1744790400000,84490.2891,85938.9922,83041.5781
1744804800000,84509.8984,85967.6641,83052.1406
1744819200000,84468.0859,85914.5781,83021.5938
1744833600000,84464.2734,85915.3672,83013.1797
1744848000000,84400.2422,85855.2266,82945.2656
1744862400000,84407.5234,85866.2031,82948.8438
1744876800000,84348.3984,85714.9219,82981.8828
1744891200000,84261.375,85408.0781,83114.6797
1744905600000,84208.4297,85165.7266,83251.125
1744920000000,84210.8047,85174.8906,83246.7188
1744934400000,84271.1406,85268.3047,83273.9844
1744948800000,84342.9688,85281.9453,83404
1744963200000,84413.1875,85277.5312,83548.8438
1744977600000,84484.9453,85106.0234,83863.8594
1744992000000,84521.3516,85081.5078,83961.1953
1745006400000,84493.5547,85032.8594,83954.25
1745020800000,84532,85085.4922,83978.5078
1745035200000,84615.6797,85178.1172,84053.2422
1745049600000,84703.3828,85211.0234,84195.75
1745064000000,84738.7031,85290.6094,84186.7891
1745078400000,84776.7266,85334.9688,84218.4922
1745092800000,84815.2109,85363.0781,84267.3516
1745107200000,84837.4219,85406.6172,84268.2266
1745121600000,84825.1641,85394.8359,84255.4922
1745136000000,84773.7891,85461.5703,84086.0156
1745150400000,84752.4531,85476.3594,84028.5391
1745164800000,84750.7266,85475.9062,84025.5469
1745179200000,84809.2344,85518.5781,84099.8906
1745193600000,84998.75,86383.8359,83613.6641
1745208000000,85212.4609,87028.2734,83396.6562
1745222400000,85363.5781,87369.8281,83357.3281
1745236800000,85568.0156,87994.7578,83141.2734
1745251200000,85724.4531,88310.6484,83138.25
1745265600000,85891.2188,88601.8203,83180.625
1745280000000,86111.9688,89008.5938,83215.3516
1745294400000,86356.5391,89419.2188,83293.8516
1745308800000,86604.5469,89785.2812,83423.8203
1745323200000,87047.8984,90752.6172,83343.1797
1745337600000,87572.9609,91521.0859,83624.8281
1745352000000,88226.3906,92782.6719,83670.1172
1745366400000,88836.5859,93574.4688,84098.7031
1745380800000,89477.5234,94463.5,84491.5469
1745395200000,89926.9609,95127.5078,84726.4062
1745409600000,90338.6797,95588.7812,85088.5781
1745424000000,90804.375,95923.7812,85684.9609
1745438400000,91207.7656,96281.0312,86134.4922
1745452800000,91583.25,96227.75,86938.75
1745467200000,91919.6797,95967.3906,87871.9609
1745481600000,92237,95703.7969,88770.2031
1745496000000,92576.3906,95356.9766,89795.8125
1745510400000,92930.3125,94648.6953,91211.9297
1745524800000,93147.25,94546.4766,91748.0234
1745539200000,93280.8672,94305.4766,92256.25
1745553600000,93303.625,94357.1797,92250.0781
1745568000000,93408.7734,94655.5391,92162.0078
1745582400000,93479.9688,94969.8672,91990.0781
1745596800000,93613.3438,95379.5234,91847.1641
1745611200000,93720.6953,95548.1797,91893.2031
1745625600000,93812.7578,95708.5547,91916.9609
1745640000000,93876.1094,95809.375,91942.8359
1745654400000,93983.9062,95793.0625,92174.75
1745668800000,94141.3281,95654.1875,92628.4688
1745683200000,94264.8672,95505.5469,93024.1875
1745697600000,94365.4766,95466.1094,93264.8438
1745712000000,94410.0859,95420.7031,93399.4688
1745726400000,94414.6562,95418.0781,93411.2344
1745740800000,94457.6719,95305.8828,93609.4609
1745755200000,94465.9844,95289.4531,93642.5156
1745769600000,94451.6406,95270.8281,93632.4609
1745784000000,94352.4609,95164.5469,93540.3828
1745798400000,94246.2578,94895.1562,93597.3516
1745812800000,94247.4766,94899.6562,93595.2969
1745827200000,94288.1406,95110.8906,93465.3906
1745841600000,94234.7812,95073.9688,93395.5859
1745856000000,94279.5391,95160.8203,93398.2656
1745870400000,94322,95273.5938,93370.4062
1745884800000,94345.0391,95309.8281,93380.25
1745899200000,94365.5938,95363.9453,93367.2344
1745913600000,94433.875,95497.3516,93370.4062
1745928000000,94489.6562,95548.2266,93431.0859
1745942400000,94588.3438,95666.8203,93509.8594
1745956800000,94612.625,95642.0547,93583.1953
1745971200000,94654.7656,95697.3906,93612.1406
1745985600000,94717.7266,95625.2422,93810.2188
1746000000000,94812.2656,95600.8359,94023.6953
1746014400000,94761.8359,95657.6953,93865.9766
1746028800000,94675.5625,95570.1875,93780.9453
1746043200000,94697.6875,95519.3125,93876.0547
1746057600000,94695.4609,95516.4375,93874.4922
1746072000000,94696.9531,95520.0312,93873.8672
1746086400000,94805.5625,95916.6328,93694.4922
1746100800000,94946.5234,96487.3125,93405.7266
1746115200000,95045.7734,96785.5391,93306.0078
1746129600000,95163.2891,97045.0703,93281.5156
1746144000000,95293.0312,97424.0547,93162
1746158400000,95444.3438,97555,93333.6875
1746172800000,95581.8906,97809.1172,93354.6641
1746187200000,95775.3359,98097.5938,93453.0781
1746201600000,95900.6328,98265.4766,93535.7891
1746216000000,96107.3438,98263.3438,93951.3359
1746230400000,96265.0469,98117.5625,94412.5391
1746244800000,96420.8594,97848.2266,94993.4844
1746259200000,96505.625,97633.5703,95377.6719
1746273600000,96604.8984,97371.4297,95838.375
1746288000000,96618.0078,97359,95877.0156
1746302400000,96545.2969,97367.1641,95723.4297
1746316800000,96486.7969,97418.7578,95554.8438
1746331200000,96441.8828,97430.8047,95452.9609
1746345600000,96318.0625,97377.9297,95258.2031
1746360000000,96251.5938,97405.9844,95097.1953
1746374400000,96152.2422,97293.4375,95011.0469
